,ID,datetime,electricity_consumption
13353,17625,2015-07-05 09:00:00,222
13354,17626,2015-07-05 10:00:00,228
13355,17627,2015-07-05 11:00:00,252
13356,17628,2015-07-05 12:00:00,249
13357,17629,2015-07-05 13:00:00,246
13358,17630,2015-07-05 14:00:00,276
13359,17631,2015-07-05 15:00:00,267
13360,17632,2015-07-05 16:00:00,276
13361,17633,2015-07-05 17:00:00,285
13362,17634,2015-07-05 18:00:00,291
13363,17635,2015-07-05 19:00:00,324
13364,17636,2015-07-05 20:00:00,351
13365,17637,2015-07-05 21:00:00,417
13366,17638,2015-07-05 22:00:00,414
13367,17639,2015-07-05 23:00:00,420
13368,17640,2015-07-06 00:00:00,432
13369,17641,2015-07-06 01:00:00,390
13370,17642,2015-07-06 02:00:00,303
13371,17643,2015-07-06 03:00:00,369
13372,17644,2015-07-06 04:00:00,267
13373,17645,2015-07-06 05:00:00,237
13374,17646,2015-07-06 06:00:00,219
13375,17647,2015-07-06 07:00:00,228
13376,17648,2015-07-06 08:00:00,210
13377,17649,2015-07-06 09:00:00,240
13378,17650,2015-07-06 10:00:00,225
13379,17651,2015-07-06 11:00:00,228
13380,17652,2015-07-06 12:00:00,246
13381,17653,2015-07-06 13:00:00,240
13382,17654,2015-07-06 14:00:00,219
13383,17655,2015-07-06 15:00:00,243
13384,17656,2015-07-06 16:00:00,219
13385,17657,2015-07-06 17:00:00,219
13386,17658,2015-07-06 18:00:00,261
13387,17659,2015-07-06 19:00:00,261
13388,17660,2015-07-06 20:00:00,303
13389,17661,2015-07-06 21:00:00,288
13390,17662,2015-07-06 22:00:00,261
13391,17663,2015-07-06 23:00:00,273
13392,17664,2015-07-07 00:00:00,285
13393,17665,2015-07-07 01:00:00,246
13394,17666,2015-07-07 02:00:00,234
13395,17667,2015-07-07 03:00:00,234
13396,17668,2015-07-07 04:00:00,249
13397,17669,2015-07-07 05:00:00,216
13398,17670,2015-07-07 06:00:00,207
13399,17671,2015-07-07 07:00:00,216
13400,17672,2015-07-07 08:00:00,246
13401,17673,2015-07-07 09:00:00,234
13402,17674,2015-07-07 10:00:00,240
13403,17675,2015-07-07 11:00:00,243
13404,17676,2015-07-07 12:00:00,279
13405,17677,2015-07-07 13:00:00,285
13406,17678,2015-07-07 14:00:00,279
13407,17679,2015-07-07 15:00:00,327
13408,17680,2015-07-07 16:00:00,366
13409,17681,2015-07-07 17:00:00,429
13410,17682,2015-07-07 18:00:00,438
13411,17683,2015-07-07 19:00:00,504
13412,17684,2015-07-07 20:00:00,600
13413,17685,2015-07-07 21:00:00,654
13414,17686,2015-07-07 22:00:00,672
13415,17687,2015-07-07 23:00:00,594
13416,17688,2015-07-08 00:00:00,525
13417,17689,2015-07-08 01:00:00,468
13418,17690,2015-07-08 02:00:00,402
13419,17691,2015-07-08 03:00:00,363
13420,17692,2015-07-08 04:00:00,330
13421,17693,2015-07-08 05:00:00,288
13422,17694,2015-07-08 06:00:00,291
13423,17695,2015-07-08 07:00:00,294
13424,17696,2015-07-08 08:00:00,291
13425,17697,2015-07-08 09:00:00,288
13426,17698,2015-07-08 10:00:00,282
13427,17699,2015-07-08 11:00:00,264
13428,17700,2015-07-08 12:00:00,297
13429,17701,2015-07-08 13:00:00,318
13430,17702,2015-07-08 14:00:00,318
13431,17703,2015-07-08 15:00:00,339
13432,17704,2015-07-08 16:00:00,228
13433,17705,2015-07-08 17:00:00,348
13434,17706,2015-07-08 18:00:00,369
13435,17707,2015-07-08 19:00:00,396
13436,17708,2015-07-08 20:00:00,417
13437,17709,2015-07-08 21:00:00,456
13438,17710,2015-07-08 22:00:00,501
13439,17711,2015-07-08 23:00:00,561
13440,17712,2015-07-09 00:00:00,573
13441,17713,2015-07-09 01:00:00,603
13442,17714,2015-07-09 02:00:00,654
13443,17715,2015-07-09 03:00:00,570
13444,17716,2015-07-09 04:00:00,654
13445,17717,2015-07-09 05:00:00,624
13446,17718,2015-07-09 06:00:00,489
13447,17719,2015-07-09 07:00:00,360
13448,17720,2015-07-09 08:00:00,378
13449,17721,2015-07-09 09:00:00,381
13450,17722,2015-07-09 10:00:00,246
13451,17723,2015-07-09 11:00:00,222
13452,17724,2015-07-09 12:00:00,222
13453,17725,2015-07-09 13:00:00,192
13454,17726,2015-07-09 14:00:00,198
13455,17727,2015-07-09 15:00:00,189
13456,17728,2015-07-09 16:00:00,201
13457,17729,2015-07-09 17:00:00,204
13458,17730,2015-07-09 18:00:00,204
13459,17731,2015-07-09 19:00:00,210
13460,17732,2015-07-09 20:00:00,216
13461,17733,2015-07-09 21:00:00,228
13462,17734,2015-07-09 22:00:00,210
13463,17735,2015-07-09 23:00:00,198
13464,17736,2015-07-10 00:00:00,201
13465,17737,2015-07-10 01:00:00,237
13466,17738,2015-07-10 02:00:00,216
13467,17739,2015-07-10 03:00:00,213
13468,17740,2015-07-10 04:00:00,204
13469,17741,2015-07-10 05:00:00,204
13470,17742,2015-07-10 06:00:00,198
13471,17743,2015-07-10 07:00:00,201
13472,17744,2015-07-10 08:00:00,240
13473,17745,2015-07-10 09:00:00,246
13474,17746,2015-07-10 10:00:00,213
13475,17747,2015-07-10 11:00:00,258
13476,17748,2015-07-10 12:00:00,273
13477,17749,2015-07-10 13:00:00,267
13478,17750,2015-07-10 14:00:00,288
13479,17751,2015-07-10 15:00:00,246
13480,17752,2015-07-10 16:00:00,264
13481,17753,2015-07-10 17:00:00,270
13482,17754,2015-07-10 18:00:00,273
13483,17755,2015-07-10 19:00:00,210
13484,17756,2015-07-10 20:00:00,222
13485,17757,2015-07-10 21:00:00,243
13486,17758,2015-07-10 22:00:00,270
13487,17759,2015-07-10 23:00:00,474
13488,17760,2015-07-11 00:00:00,558
13489,17761,2015-07-11 01:00:00,558
13490,17762,2015-07-11 02:00:00,546
13491,17763,2015-07-11 03:00:00,441
13492,17764,2015-07-11 04:00:00,396
13493,17765,2015-07-11 05:00:00,369
13494,17766,2015-07-11 06:00:00,324
13495,17767,2015-07-11 07:00:00,333
13496,17768,2015-07-11 08:00:00,300
13497,17769,2015-07-11 09:00:00,264
13498,17770,2015-07-11 10:00:00,276
13499,17771,2015-07-11 11:00:00,288
13500,17772,2015-07-11 12:00:00,282
13501,17773,2015-07-11 13:00:00,288
13502,17774,2015-07-11 14:00:00,309
13503,17775,2015-07-11 15:00:00,384
13504,17776,2015-07-11 16:00:00,528
13505,17777,2015-07-11 17:00:00,663
13506,17778,2015-07-11 18:00:00,723
13507,17779,2015-07-11 19:00:00,660
13508,17780,2015-07-11 20:00:00,684
13509,17781,2015-07-11 21:00:00,762
13510,17782,2015-07-11 22:00:00,753
13511,17783,2015-07-11 23:00:00,771
13512,17784,2015-07-12 00:00:00,714
13513,17785,2015-07-12 01:00:00,702
13514,17786,2015-07-12 02:00:00,672
13515,17787,2015-07-12 03:00:00,666
13516,17788,2015-07-12 04:00:00,669
13517,17789,2015-07-12 05:00:00,708
13518,17790,2015-07-12 06:00:00,684
13519,17791,2015-07-12 07:00:00,714
13520,17792,2015-07-12 08:00:00,696
13521,17793,2015-07-12 09:00:00,639
13522,17794,2015-07-12 10:00:00,636
13523,17795,2015-07-12 11:00:00,624
13524,17796,2015-07-12 12:00:00,633
13525,17797,2015-07-12 13:00:00,603
13526,17798,2015-07-12 14:00:00,615
13527,17799,2015-07-12 15:00:00,618
13528,17800,2015-07-12 16:00:00,612
13529,17801,2015-07-12 17:00:00,348
13530,17802,2015-07-12 18:00:00,438
13531,17803,2015-07-12 19:00:00,552
13532,17804,2015-07-12 20:00:00,585
13533,17805,2015-07-12 21:00:00,537
13534,17806,2015-07-12 22:00:00,639
13535,17807,2015-07-12 23:00:00,624
13536,17808,2015-07-13 00:00:00,624
13537,17809,2015-07-13 01:00:00,642
13538,17810,2015-07-13 02:00:00,720
13539,17811,2015-07-13 03:00:00,702
13540,17812,2015-07-13 04:00:00,723
13541,17813,2015-07-13 05:00:00,531
13542,17814,2015-07-13 06:00:00,522
13543,17815,2015-07-13 07:00:00,387
13544,17816,2015-07-13 08:00:00,516
13545,17817,2015-07-13 09:00:00,504
13546,17818,2015-07-13 10:00:00,561
13547,17819,2015-07-13 11:00:00,630
13548,17820,2015-07-13 12:00:00,738
13549,17821,2015-07-13 13:00:00,729
13550,17822,2015-07-13 14:00:00,813
13551,17823,2015-07-13 15:00:00,1140
13552,17824,2015-07-13 16:00:00,1200
13553,17825,2015-07-13 17:00:00,1146
13554,17826,2015-07-13 18:00:00,1125
13555,17827,2015-07-13 19:00:00,1167
13556,17828,2015-07-13 20:00:00,1260
13557,17829,2015-07-13 21:00:00,1212
13558,17830,2015-07-13 22:00:00,1206
13559,17831,2015-07-13 23:00:00,1149
13560,17832,2015-07-14 00:00:00,1083
13561,17833,2015-07-14 01:00:00,1062
13562,17834,2015-07-14 02:00:00,1059
13563,17835,2015-07-14 03:00:00,1002
13564,17836,2015-07-14 04:00:00,963
13565,17837,2015-07-14 05:00:00,1002
13566,17838,2015-07-14 06:00:00,888
13567,17839,2015-07-14 07:00:00,750
13568,17840,2015-07-14 08:00:00,594
13569,17841,2015-07-14 09:00:00,534
13570,17842,2015-07-14 10:00:00,510
13571,17843,2015-07-14 11:00:00,471
13572,17844,2015-07-14 12:00:00,543
13573,17845,2015-07-14 13:00:00,693
13574,17846,2015-07-14 14:00:00,678
13575,17847,2015-07-14 15:00:00,558
13576,17848,2015-07-14 16:00:00,579
13577,17849,2015-07-14 17:00:00,567
13578,17850,2015-07-14 18:00:00,600
13579,17851,2015-07-14 19:00:00,606
13580,17852,2015-07-14 20:00:00,579
13581,17853,2015-07-14 21:00:00,558
13582,17854,2015-07-14 22:00:00,546
13583,17855,2015-07-14 23:00:00,546
13584,17856,2015-07-15 00:00:00,555
13585,17857,2015-07-15 01:00:00,543
13586,17858,2015-07-15 02:00:00,621
13587,17859,2015-07-15 03:00:00,816
13588,17860,2015-07-15 04:00:00,750
13589,17861,2015-07-15 05:00:00,729
13590,17862,2015-07-15 06:00:00,567
13591,17863,2015-07-15 07:00:00,570
13592,17864,2015-07-15 08:00:00,627
13593,17865,2015-07-15 09:00:00,546
13594,17866,2015-07-15 10:00:00,510
13595,17867,2015-07-15 11:00:00,543
13596,17868,2015-07-15 12:00:00,570
13597,17869,2015-07-15 13:00:00,600
13598,17870,2015-07-15 14:00:00,546
13599,17871,2015-07-15 15:00:00,522
13600,17872,2015-07-15 16:00:00,507
13601,17873,2015-07-15 17:00:00,519
13602,17874,2015-07-15 18:00:00,531
13603,17875,2015-07-15 19:00:00,525
13604,17876,2015-07-15 20:00:00,525
13605,17877,2015-07-15 21:00:00,438
13606,17878,2015-07-15 22:00:00,372
13607,17879,2015-07-15 23:00:00,282
13608,17880,2015-07-16 00:00:00,375
13609,17881,2015-07-16 01:00:00,261
13610,17882,2015-07-16 02:00:00,258
13611,17883,2015-07-16 03:00:00,246
13612,17884,2015-07-16 04:00:00,267
13613,17885,2015-07-16 05:00:00,267
13614,17886,2015-07-16 06:00:00,297
13615,17887,2015-07-16 07:00:00,267
13616,17888,2015-07-16 08:00:00,255
13617,17889,2015-07-16 09:00:00,276
13618,17890,2015-07-16 10:00:00,264
13619,17891,2015-07-16 11:00:00,270
13620,17892,2015-07-16 12:00:00,300
13621,17893,2015-07-16 13:00:00,312
13622,17894,2015-07-16 14:00:00,333
13623,17895,2015-07-16 15:00:00,330
13624,17896,2015-07-16 16:00:00,330
13625,17897,2015-07-16 17:00:00,339
13626,17898,2015-07-16 18:00:00,357
13627,17899,2015-07-16 19:00:00,390
13628,17900,2015-07-16 20:00:00,417
13629,17901,2015-07-16 21:00:00,417
13630,17902,2015-07-16 22:00:00,441
13631,17903,2015-07-16 23:00:00,456
13632,17904,2015-07-17 00:00:00,384
13633,17905,2015-07-17 01:00:00,405
13634,17906,2015-07-17 02:00:00,408
13635,17907,2015-07-17 03:00:00,270
13636,17908,2015-07-17 04:00:00,234
13637,17909,2015-07-17 05:00:00,219
13638,17910,2015-07-17 06:00:00,225
13639,17911,2015-07-17 07:00:00,225
13640,17912,2015-07-17 08:00:00,288
13641,17913,2015-07-17 09:00:00,495
13642,17914,2015-07-17 10:00:00,522
13643,17915,2015-07-17 11:00:00,489
13644,17916,2015-07-17 12:00:00,402
13645,17917,2015-07-17 13:00:00,387
13646,17918,2015-07-17 14:00:00,240
13647,17919,2015-07-17 15:00:00,234
13648,17920,2015-07-17 16:00:00,252
13649,17921,2015-07-17 17:00:00,267
13650,17922,2015-07-17 18:00:00,471
13651,17923,2015-07-17 19:00:00,456
13652,17924,2015-07-17 20:00:00,405
13653,17925,2015-07-17 21:00:00,246
13654,17926,2015-07-17 22:00:00,222
13655,17927,2015-07-17 23:00:00,234
13656,17928,2015-07-18 00:00:00,231
13657,17929,2015-07-18 01:00:00,228
13658,17930,2015-07-18 02:00:00,198
13659,17931,2015-07-18 03:00:00,204
13660,17932,2015-07-18 04:00:00,213
13661,17933,2015-07-18 05:00:00,219
13662,17934,2015-07-18 06:00:00,228
13663,17935,2015-07-18 07:00:00,225
13664,17936,2015-07-18 08:00:00,240
13665,17937,2015-07-18 09:00:00,225
13666,17938,2015-07-18 10:00:00,210
13667,17939,2015-07-18 11:00:00,219
13668,17940,2015-07-18 12:00:00,216
13669,17941,2015-07-18 13:00:00,252
13670,17942,2015-07-18 14:00:00,219
13671,17943,2015-07-18 15:00:00,231
13672,17944,2015-07-18 16:00:00,264
13673,17945,2015-07-18 17:00:00,312
13674,17946,2015-07-18 18:00:00,270
13675,17947,2015-07-18 19:00:00,282
13676,17948,2015-07-18 20:00:00,312
13677,17949,2015-07-18 21:00:00,387
13678,17950,2015-07-18 22:00:00,423
13679,17951,2015-07-18 23:00:00,462
13680,17952,2015-07-19 00:00:00,510
13681,17953,2015-07-19 01:00:00,513
13682,17954,2015-07-19 02:00:00,456
13683,17955,2015-07-19 03:00:00,432
13684,17956,2015-07-19 04:00:00,453
13685,17957,2015-07-19 05:00:00,456
13686,17958,2015-07-19 06:00:00,414
13687,17959,2015-07-19 07:00:00,381
13688,17960,2015-07-19 08:00:00,282
13689,17961,2015-07-19 09:00:00,270
13690,17962,2015-07-19 10:00:00,279
13691,17963,2015-07-19 11:00:00,282
13692,17964,2015-07-19 12:00:00,327
13693,17965,2015-07-19 13:00:00,366
13694,17966,2015-07-19 14:00:00,345
13695,17967,2015-07-19 15:00:00,378
13696,17968,2015-07-19 16:00:00,714
13697,17969,2015-07-19 17:00:00,630
13698,17970,2015-07-19 18:00:00,624
13699,17971,2015-07-19 19:00:00,714
13700,17972,2015-07-19 20:00:00,771
13701,17973,2015-07-19 21:00:00,855
13702,17974,2015-07-19 22:00:00,867
13703,17975,2015-07-19 23:00:00,906
13704,17976,2015-07-20 00:00:00,663
13705,17977,2015-07-20 01:00:00,534
13706,17978,2015-07-20 02:00:00,555
13707,17979,2015-07-20 03:00:00,474
13708,17980,2015-07-20 04:00:00,528
13709,17981,2015-07-20 05:00:00,510
13710,17982,2015-07-20 06:00:00,483
13711,17983,2015-07-20 07:00:00,378
13712,17984,2015-07-20 08:00:00,453
13713,17985,2015-07-20 09:00:00,522
13714,17986,2015-07-20 10:00:00,642
13715,17987,2015-07-20 11:00:00,615
13716,17988,2015-07-20 12:00:00,468
13717,17989,2015-07-20 13:00:00,438
13718,17990,2015-07-20 14:00:00,291
13719,17991,2015-07-20 15:00:00,294
13720,17992,2015-07-20 16:00:00,267
13721,17993,2015-07-20 17:00:00,264
13722,17994,2015-07-20 18:00:00,291
13723,17995,2015-07-20 19:00:00,315
13724,17996,2015-07-20 20:00:00,318
13725,17997,2015-07-20 21:00:00,327
13726,17998,2015-07-20 22:00:00,360
13727,17999,2015-07-20 23:00:00,261
13728,18000,2015-07-21 00:00:00,291
13729,18001,2015-07-21 01:00:00,279
13730,18002,2015-07-21 02:00:00,264
13731,18003,2015-07-21 03:00:00,258
13732,18004,2015-07-21 04:00:00,252
13733,18005,2015-07-21 05:00:00,240
13734,18006,2015-07-21 06:00:00,258
13735,18007,2015-07-21 07:00:00,261
13736,18008,2015-07-21 08:00:00,288
13737,18009,2015-07-21 09:00:00,300
13738,18010,2015-07-21 10:00:00,288
13739,18011,2015-07-21 11:00:00,303
13740,18012,2015-07-21 12:00:00,321
13741,18013,2015-07-21 13:00:00,336
13742,18014,2015-07-21 14:00:00,330
13743,18015,2015-07-21 15:00:00,333
13744,18016,2015-07-21 16:00:00,336
13745,18017,2015-07-21 17:00:00,333
13746,18018,2015-07-21 18:00:00,339
13747,18019,2015-07-21 19:00:00,351
13748,18020,2015-07-21 20:00:00,345
13749,18021,2015-07-21 21:00:00,360
13750,18022,2015-07-21 22:00:00,360
13751,18023,2015-07-21 23:00:00,390
13752,18024,2015-07-22 00:00:00,378
13753,18025,2015-07-22 01:00:00,390
13754,18026,2015-07-22 02:00:00,363
13755,18027,2015-07-22 03:00:00,429
13756,18028,2015-07-22 04:00:00,426
13757,18029,2015-07-22 05:00:00,414
13758,18030,2015-07-22 06:00:00,393
13759,18031,2015-07-22 07:00:00,360
13760,18032,2015-07-22 08:00:00,387
13761,18033,2015-07-22 09:00:00,417
13762,18034,2015-07-22 10:00:00,369
13763,18035,2015-07-22 11:00:00,387
13764,18036,2015-07-22 12:00:00,384
13765,18037,2015-07-22 13:00:00,366
13766,18038,2015-07-22 14:00:00,303
13767,18039,2015-07-22 15:00:00,294
13768,18040,2015-07-22 16:00:00,258
13769,18041,2015-07-22 17:00:00,282
13770,18042,2015-07-22 18:00:00,303
13771,18043,2015-07-22 19:00:00,312
13772,18044,2015-07-22 20:00:00,393
13773,18045,2015-07-22 21:00:00,396
13774,18046,2015-07-22 22:00:00,384
13775,18047,2015-07-22 23:00:00,360
13776,18048,2015-07-23 00:00:00,324
13777,18049,2015-07-23 01:00:00,276
13778,18050,2015-07-23 02:00:00,288
13779,18051,2015-07-23 03:00:00,273
13780,18052,2015-07-23 04:00:00,240
13781,18053,2015-07-23 05:00:00,243
13782,18054,2015-07-23 06:00:00,225
13783,18055,2015-07-23 07:00:00,240
13784,18056,2015-07-23 08:00:00,255
13785,18057,2015-07-23 09:00:00,255
13786,18058,2015-07-23 10:00:00,240
13787,18059,2015-07-23 11:00:00,264
13788,18060,2015-07-23 12:00:00,231
13789,18061,2015-07-23 13:00:00,330
13790,18062,2015-07-23 14:00:00,354
13791,18063,2015-07-23 15:00:00,588
13792,18064,2015-07-23 16:00:00,630
13793,18065,2015-07-23 17:00:00,594
13794,18066,2015-07-23 18:00:00,627
13795,18067,2015-07-23 19:00:00,654
13796,18068,2015-07-23 20:00:00,657
13797,18069,2015-07-23 21:00:00,636
13798,18070,2015-07-23 22:00:00,690
13799,18071,2015-07-23 23:00:00,717
13800,18264,2015-08-01 00:00:00,570
13801,18265,2015-08-01 01:00:00,528
13802,18266,2015-08-01 02:00:00,501
13803,18267,2015-08-01 03:00:00,444
13804,18268,2015-08-01 04:00:00,417
13805,18269,2015-08-01 05:00:00,456
13806,18270,2015-08-01 06:00:00,432
13807,18271,2015-08-01 07:00:00,441
13808,18272,2015-08-01 08:00:00,420
13809,18273,2015-08-01 09:00:00,393
13810,18274,2015-08-01 10:00:00,396
13811,18275,2015-08-01 11:00:00,375
13812,18276,2015-08-01 12:00:00,390
13813,18277,2015-08-01 13:00:00,396
13814,18278,2015-08-01 14:00:00,378
13815,18279,2015-08-01 15:00:00,366
13816,18280,2015-08-01 16:00:00,357
13817,18281,2015-08-01 17:00:00,366
13818,18282,2015-08-01 18:00:00,336
13819,18283,2015-08-01 19:00:00,357
13820,18284,2015-08-01 20:00:00,354
13821,18285,2015-08-01 21:00:00,381
13822,18286,2015-08-01 22:00:00,342
13823,18287,2015-08-01 23:00:00,315
13824,18288,2015-08-02 00:00:00,318
13825,18289,2015-08-02 01:00:00,378
13826,18290,2015-08-02 02:00:00,345
13827,18291,2015-08-02 03:00:00,294
13828,18292,2015-08-02 04:00:00,255
13829,18293,2015-08-02 05:00:00,222
13830,18294,2015-08-02 06:00:00,219
13831,18295,2015-08-02 07:00:00,216
13832,18296,2015-08-02 08:00:00,216
13833,18297,2015-08-02 09:00:00,216
13834,18298,2015-08-02 10:00:00,219
13835,18299,2015-08-02 11:00:00,198
13836,18300,2015-08-02 12:00:00,198
13837,18301,2015-08-02 13:00:00,219
13838,18302,2015-08-02 14:00:00,207
13839,18303,2015-08-02 15:00:00,192
13840,18304,2015-08-02 16:00:00,219
13841,18305,2015-08-02 17:00:00,216
13842,18306,2015-08-02 18:00:00,198
13843,18307,2015-08-02 19:00:00,213
13844,18308,2015-08-02 20:00:00,222
13845,18309,2015-08-02 21:00:00,204
13846,18310,2015-08-02 22:00:00,180
13847,18311,2015-08-02 23:00:00,192
13848,18312,2015-08-03 00:00:00,219
13849,18313,2015-08-03 01:00:00,186
13850,18314,2015-08-03 02:00:00,198
13851,18315,2015-08-03 03:00:00,201
13852,18316,2015-08-03 04:00:00,219
13853,18317,2015-08-03 05:00:00,219
13854,18318,2015-08-03 06:00:00,207
13855,18319,2015-08-03 07:00:00,210
13856,18320,2015-08-03 08:00:00,231
13857,18321,2015-08-03 09:00:00,240
13858,18322,2015-08-03 10:00:00,252
13859,18323,2015-08-03 11:00:00,249
13860,18324,2015-08-03 12:00:00,231
13861,18325,2015-08-03 13:00:00,249
13862,18326,2015-08-03 14:00:00,234
13863,18327,2015-08-03 15:00:00,258
13864,18328,2015-08-03 16:00:00,240
13865,18329,2015-08-03 17:00:00,255
13866,18330,2015-08-03 18:00:00,252
13867,18331,2015-08-03 19:00:00,252
13868,18332,2015-08-03 20:00:00,288
13869,18333,2015-08-03 21:00:00,300
13870,18334,2015-08-03 22:00:00,273
13871,18335,2015-08-03 23:00:00,300
13872,18336,2015-08-04 00:00:00,324
13873,18337,2015-08-04 01:00:00,333
13874,18338,2015-08-04 02:00:00,357
13875,18339,2015-08-04 03:00:00,384
13876,18340,2015-08-04 04:00:00,396
13877,18341,2015-08-04 05:00:00,426
13878,18342,2015-08-04 06:00:00,345
13879,18343,2015-08-04 07:00:00,333
13880,18344,2015-08-04 08:00:00,333
13881,18345,2015-08-04 09:00:00,342
13882,18346,2015-08-04 10:00:00,378
13883,18347,2015-08-04 11:00:00,414
13884,18348,2015-08-04 12:00:00,414
13885,18349,2015-08-04 13:00:00,441
13886,18350,2015-08-04 14:00:00,441
13887,18351,2015-08-04 15:00:00,447
13888,18352,2015-08-04 16:00:00,444
13889,18353,2015-08-04 17:00:00,444
13890,18354,2015-08-04 18:00:00,447
13891,18355,2015-08-04 19:00:00,450
13892,18356,2015-08-04 20:00:00,435
13893,18357,2015-08-04 21:00:00,465
13894,18358,2015-08-04 22:00:00,468
13895,18359,2015-08-04 23:00:00,456
13896,18360,2015-08-05 00:00:00,450
13897,18361,2015-08-05 01:00:00,462
13898,18362,2015-08-05 02:00:00,306
13899,18363,2015-08-05 03:00:00,213
13900,18364,2015-08-05 04:00:00,213
13901,18365,2015-08-05 05:00:00,204
13902,18366,2015-08-05 06:00:00,195
13903,18367,2015-08-05 07:00:00,204
13904,18368,2015-08-05 08:00:00,207
13905,18369,2015-08-05 09:00:00,198
13906,18370,2015-08-05 10:00:00,195
13907,18371,2015-08-05 11:00:00,213
13908,18372,2015-08-05 12:00:00,216
13909,18373,2015-08-05 13:00:00,192
13910,18374,2015-08-05 14:00:00,210
13911,18375,2015-08-05 15:00:00,216
13912,18376,2015-08-05 16:00:00,198
13913,18377,2015-08-05 17:00:00,210
13914,18378,2015-08-05 18:00:00,210
13915,18379,2015-08-05 19:00:00,204
13916,18380,2015-08-05 20:00:00,222
13917,18381,2015-08-05 21:00:00,222
13918,18382,2015-08-05 22:00:00,222
13919,18383,2015-08-05 23:00:00,270
13920,18384,2015-08-06 00:00:00,300
13921,18385,2015-08-06 01:00:00,288
13922,18386,2015-08-06 02:00:00,255
13923,18387,2015-08-06 03:00:00,240
13924,18388,2015-08-06 04:00:00,258
13925,18389,2015-08-06 05:00:00,234
13926,18390,2015-08-06 06:00:00,258
13927,18391,2015-08-06 07:00:00,255
13928,18392,2015-08-06 08:00:00,282
13929,18393,2015-08-06 09:00:00,306
13930,18394,2015-08-06 10:00:00,282
13931,18395,2015-08-06 11:00:00,279
13932,18396,2015-08-06 12:00:00,279
13933,18397,2015-08-06 13:00:00,288
13934,18398,2015-08-06 14:00:00,279
13935,18399,2015-08-06 15:00:00,309
13936,18400,2015-08-06 16:00:00,288
13937,18401,2015-08-06 17:00:00,300
13938,18402,2015-08-06 18:00:00,303
13939,18403,2015-08-06 19:00:00,321
13940,18404,2015-08-06 20:00:00,321
13941,18405,2015-08-06 21:00:00,363
13942,18406,2015-08-06 22:00:00,354
13943,18407,2015-08-06 23:00:00,384
13944,18408,2015-08-07 00:00:00,378
13945,18409,2015-08-07 01:00:00,402
13946,18410,2015-08-07 02:00:00,435
13947,18411,2015-08-07 03:00:00,450
13948,18412,2015-08-07 04:00:00,462
13949,18413,2015-08-07 05:00:00,432
13950,18414,2015-08-07 06:00:00,447
13951,18415,2015-08-07 07:00:00,462
13952,18416,2015-08-07 08:00:00,459
13953,18417,2015-08-07 09:00:00,438
13954,18418,2015-08-07 10:00:00,414
13955,18419,2015-08-07 11:00:00,201
13956,18420,2015-08-07 12:00:00,198
13957,18421,2015-08-07 13:00:00,207
13958,18422,2015-08-07 14:00:00,189
13959,18423,2015-08-07 15:00:00,180
13960,18424,2015-08-07 16:00:00,210
13961,18425,2015-08-07 17:00:00,189
13962,18426,2015-08-07 18:00:00,204
13963,18427,2015-08-07 19:00:00,183
13964,18428,2015-08-07 20:00:00,192
13965,18429,2015-08-07 21:00:00,186
13966,18430,2015-08-07 22:00:00,210
13967,18431,2015-08-07 23:00:00,204
13968,18432,2015-08-08 00:00:00,198
13969,18433,2015-08-08 01:00:00,177
13970,18434,2015-08-08 02:00:00,210
13971,18435,2015-08-08 03:00:00,204
13972,18436,2015-08-08 04:00:00,198
13973,18437,2015-08-08 05:00:00,183
13974,18438,2015-08-08 06:00:00,189
13975,18439,2015-08-08 07:00:00,201
13976,18440,2015-08-08 08:00:00,183
13977,18441,2015-08-08 09:00:00,192
13978,18442,2015-08-08 10:00:00,192
13979,18443,2015-08-08 11:00:00,201
13980,18444,2015-08-08 12:00:00,213
13981,18445,2015-08-08 13:00:00,192
13982,18446,2015-08-08 14:00:00,195
13983,18447,2015-08-08 15:00:00,186
13984,18448,2015-08-08 16:00:00,186
13985,18449,2015-08-08 17:00:00,207
13986,18450,2015-08-08 18:00:00,198
13987,18451,2015-08-08 19:00:00,198
13988,18452,2015-08-08 20:00:00,216
13989,18453,2015-08-08 21:00:00,216
13990,18454,2015-08-08 22:00:00,201
13991,18455,2015-08-08 23:00:00,222
13992,18456,2015-08-09 00:00:00,198
13993,18457,2015-08-09 01:00:00,204
13994,18458,2015-08-09 02:00:00,216
13995,18459,2015-08-09 03:00:00,204
13996,18460,2015-08-09 04:00:00,192
13997,18461,2015-08-09 05:00:00,192
13998,18462,2015-08-09 06:00:00,189
13999,18463,2015-08-09 07:00:00,213
14000,18464,2015-08-09 08:00:00,210
14001,18465,2015-08-09 09:00:00,198
14002,18466,2015-08-09 10:00:00,216
14003,18467,2015-08-09 11:00:00,210
14004,18468,2015-08-09 12:00:00,210
14005,18469,2015-08-09 13:00:00,246
14006,18470,2015-08-09 14:00:00,267
14007,18471,2015-08-09 15:00:00,252
14008,18472,2015-08-09 16:00:00,240
14009,18473,2015-08-09 17:00:00,252
14010,18474,2015-08-09 18:00:00,324
14011,18475,2015-08-09 19:00:00,396
14012,18476,2015-08-09 20:00:00,402
14013,18477,2015-08-09 21:00:00,363
14014,18478,2015-08-09 22:00:00,372
14015,18479,2015-08-09 23:00:00,339
14016,18480,2015-08-10 00:00:00,306
14017,18481,2015-08-10 01:00:00,321
